Age,Fare,Parch,PassengerId,SibSp,Survived,Ticket,Fare_bin,Fare_bin_id,Ticket_Letter,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Cabin_No,Cabin_Yes,Embarked_C,Embarked_Q,Embarked_S,Name_Master,Name_Miss,Name_Mr,Name_Mrs,Name_Officer,Name_Royalty,Age_scaled,Fare_scaled
55.5,8.05,0,153,0,0,A.5. 11206,"(7.896, 10.5]",2,24,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1.8963622800041169,-0.4951161761587861
40.5,4.833333333333333,2,154,0,0,A/5. 851,"(-0.001, 7.229]",4,5,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.7852372646075543,-0.7325902564533048
23.057306245794063,7.3125,0,155,0,0,Fa 265302,"(7.229, 7.896]",0,25,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.5068302931390855,-0.5495629536356382
51.0,30.6896,1,156,0,0,PC 17597,"(26.277, 128.082]",1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1.563024775385148,1.1762780792513021
16.0,7.7333,0,157,0,1,35851,"(7.229, 7.896]",0,3,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,-1.0296002605401644,-0.5184969143647781
30.0,8.05,0,158,0,0,SOTON/OQ 392090,"(7.896, 10.5]",2,16,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.007449753829960531,-0.4951161761587861
24.229875586831472,8.6625,0,159,0,0,315037,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.41997221799817025,-0.4498976660508921
14.52073847846599,6.322727272727272,2,160,8,0,CA. 2343,"(-0.001, 7.229]",4,26,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,-1.1391765592661658,-0.6226340525298418
44.0,8.05,1,161,0,0,371362,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1.0444997682000856,-0.4951161761587861
40.0,7.875,0,162,0,1,C.A. 33595,"(7.229, 7.896]",0,6,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.7481997640943355,-0.5080357504753273
26.0,7.775,0,163,0,0,347068,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.2888502502757895,-0.5154183643704937
17.0,8.6625,0,164,0,0,315093,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.955525259513727,-0.4498976660508921
1.0,5.669642857142857,1,165,4,0,3101295,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,-2.140725275936727,-0.6708487533419432
9.0,6.841666666666666,2,166,0,1,363291,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,-1.548125267725227,-0.58432276072538
31.639051190476195,27.5,1,167,0,1,113505,"(26.277, 128.082]",1,3,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.1288624724468683,0.9408022264510754
45.0,4.6499999999999995,4,168,1,0,347088,"(-0.001, 7.229]",4,3,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1.118574769226523,-0.7461250485944432
50.417880286380274,25.925,0,169,0,0,PC 17318,"(10.5, 26.277]",3,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1.5199042570012573,0.8245260576022049
28.0,7.061975,0,170,0,0,1601,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.14070024822291446,-0.5680582470965038
61.0,33.5,0,171,0,0,111240,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,2.303774785649523,1.3837590601610583
4.0,4.854166666666667,1,172,4,0,382652,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,-1.9185002728574145,-0.7310522118918118
1.0,3.7111,1,173,1,1,347742,"(-0.001, 7.229]",4,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,-2.140725275936727,-0.8154404104561603
21.0,7.925,0,174,0,0,STON/O 2. 3101280,"(7.896, 10.5]",2,18,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.6592252554079769,-0.5043444435277441
56.0,30.6958,0,175,0,0,17764,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1.9333997805173355,1.1767358013128024
18.0,7.8542,1,176,1,0,350404,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.8814502584872895,-0.5095713341655219
6.156454739704741,5.0933399999999995,1,177,3,0,4133,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,-1.7587608858003196,-0.7133949681516125
50.0,28.7125,0,178,0,0,PC 17595,"(26.277, 128.082]",1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1.4889497743587106,1.0303164199299677
30.0,13.0,0,179,0,0,250653,"(10.5, 26.277]",3,3,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.007449753829960531,-0.1296767883480502
36.0,0.0,0,180,0,0,LINE,"(-0.001, 7.229]",4,27,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.45189975998858556,-1.0894165947196799
14.52073847846599,6.322727272727272,2,181,8,0,CA. 2343,"(-0.001, 7.229]",4,26,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,-1.1391765592661658,-0.6226340525298418
32.08602857142857,15.05,0,182,0,0,SC/PARIS 2131,"(10.5, 26.277]",3,22,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.16197232239970988,0.021666796502860703
9.0,4.483928571428572,2,183,4,0,347077,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,-1.548125267725227,-0.7583854609560586
1.0,9.75,1,184,2,1,230136,"(7.896, 10.5]",2,3,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,-2.140725275936727,-0.36961173994095764
4.0,7.341666666666666,2,185,0,1,315153,"(7.229, 7.896]",0,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,-1.9185002728574145,-0.5474096912495481
56.39575,50.0,0,186,0,0,113767,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1.9627149621735482,2.601890352863512
22.56197146958305,7.75,0,187,1,1,370365,"(7.229, 7.896]",0,3,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,-0.5435222171953465,-0.5172640178442853
45.0,26.55,0,188,0,1,111428,"(26.277, 128.082]",1,3,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1.118574769226523,0.8706673944469947
40.0,7.75,1,189,1,0,364849,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0.7481997640943355,-0.5172640178442853
36.0,7.8958,0,190,0,0,349247,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.45189975998858556,-0.5065001667851327
32.0,13.0,0,191,0,1,234604,"(10.5, 26.277]",3,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.15559975588283553,-0.1296767883480502
19.0,13.0,0,192,0,0,28424,"(10.5, 26.277]",3,3,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.807375257460852,-0.1296767883480502
19.0,7.8542,0,193,1,1,350046,"(7.229, 7.896]",0,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,-0.807375257460852,-0.5095713341655219
3.0,8.666666666666666,1,194,1,1,230080,"(7.896, 10.5]",2,3,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,-1.992575273883852,-0.4495900571385935
44.0,27.7208,0,195,0,1,PC 17610,"(26.277, 128.082]",1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1.0444997682000856,0.9571030379316028
58.0,48.84026666666667,0,196,0,1,PC 17569,"(26.277, 128.082]",1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2.0815497825702107,2.516271718649969
35.312929288256186,7.75,0,197,0,0,368703,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0.40100499631092734,-0.5172640178442853
42.0,8.4042,1,198,0,0,4579,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.8963497661472105,-0.46896695774210684
22.32904546783625,7.75,0,199,0,1,370370,"(7.229, 7.896]",0,3,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,-0.5607762110138248,-0.5172640178442853
24.0,13.0,0,200,0,0,248747,"(10.5, 26.277]",3,3,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,-0.43700025232866446,-0.1296767883480502
28.0,9.5,0,201,0,0,345770,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.14070024822291446,-0.3880682746788736
14.52073847846599,6.322727272727272,2,202,8,0,CA. 2343,"(-0.001, 7.229]",4,26,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-1.1391765592661658,-0.6226340525298418
34.0,6.4958,0,203,0,0,3101264,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.3037497579357105,-0.609856761317462
45.5,7.225,0,204,0,0,2628,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1.1556122697397417,-0.5560227407939088
18.0,8.05,0,205,0,1,A/5 3540,"(7.896, 10.5]",2,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.8814502584872895,-0.4951161761587861
2.0,5.23125,1,206,0,0,347054,"(-0.001, 7.229]",4,3,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,-2.0666502749102897,-0.7032136053287885
32.0,7.925,0,207,1,0,3101278,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.15559975588283553,-0.5043444435277441
26.0,9.39375,0,208,0,1,2699,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,-0.2888502502757895,-0.39591230194248783
16.0,7.75,0,209,0,1,367231,"(7.229, 7.896]",0,3,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,-1.0296002605401644,-0.5172640178442853
40.0,31.0,0,210,0,1,112277,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0.7481997640943355,1.1991937127818988
24.0,7.05,0,211,0,0,SOTON/O.Q. 3101311,"(-0.001, 7.229]",4,21,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.43700025232866446,-0.56894231511045
35.0,10.5,0,212,0,1,F.C.C. 13528,"(7.896, 10.5]",2,28,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0.37782475896214807,-0.31424213572720977
22.0,7.25,0,213,0,0,A/5 21174,"(7.229, 7.896]",0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.5851502543815394,-0.5541770873201172
30.0,13.0,0,214,0,0,250646,"(10.5, 26.277]",3,3,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.007449753829960531,-0.1296767883480502
35.45779581889482,7.75,0,215,1,0,367229,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0.4117359847166808,-0.5172640178442853
31.0,37.75833333333333,0,216,1,1,35273,"(26.277, 128.082]",1,3,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0.08152475485639803,1.698135368530227
27.0,7.925,0,217,0,1,STON/O2. 3101283,"(7.896, 10.5]",2,2,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,-0.21477524924935198,-0.5043444435277441
42.0,13.5,0,218,1,0,243847,"(10.5, 26.277]",3,3,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.8963497661472105,-0.09276371887221828
32.0,38.14585,0,219,0,1,11813,"(26.277, 128.082]",1,3,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0.15559975588283553,1.726744227809646
30.0,10.5,0,220,0,0,W/C 14208,"(7.896, 10.5]",2,29,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.007449753829960531,-0.31424213572720977
16.0,8.05,0,221,0,1,SOTON/OQ 392089,"(7.896, 10.5]",2,16,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-1.0296002605401644,-0.4951161761587861
27.0,13.0,0,222,0,0,220367,"(10.5, 26.277]",3,3,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.21477524924935198,-0.1296767883480502
51.0,8.05,0,223,0,0,21440,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1.563024775385148,-0.4951161761587861
27.81668915571623,7.8958,0,224,0,0,349234,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.1542789992013919,-0.5065001667851327
38.0,45.0,0,225,1,1,19943,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.6000497620414605,2.2327596581051923
22.0,9.35,0,226,0,0,PP 4348,"(7.896, 10.5]",2,4,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.5851502543815394,-0.3991421955216232
19.0,10.5,0,227,0,1,SW/PP 751,"(7.896, 10.5]",2,30,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.807375257460852,-0.31424213572720977
20.5,7.25,0,228,0,0,A/5 21173,"(7.229, 7.896]",0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.6962627559211957,-0.5541770873201172
18.0,13.0,0,229,0,0,236171,"(10.5, 26.277]",3,3,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.8814502584872895,-0.1296767883480502
6.156454739704741,5.0933399999999995,1,230,3,0,4133,"(-0.001, 7.229]",4,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,-1.7587608858003196,-0.7133949681516125
35.0,41.7375,0,231,1,1,36973,"(26.277, 128.082]",1,3,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.37782475896214807,1.991901879775389
29.0,7.775,0,232,0,0,347067,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.06662524719647697,-0.5154183643704937
59.0,13.5,0,233,0,0,237442,"(10.5, 26.277]",3,3,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2.155624783596648,-0.09276371887221828
5.0,4.483928571428572,2,234,4,1,347077,"(-0.001, 7.229]",4,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,-1.844425271830977,-0.7583854609560586
24.0,10.5,0,235,0,0,C.A. 29566,"(7.896, 10.5]",2,6,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.43700025232866446,-0.31424213572720977
34.77647797619046,7.55,0,236,0,0,W./C. 6609,"(7.229, 7.896]",0,15,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0.3612673648190252,-0.5320292456346181
44.0,13.0,0,237,1,0,26707,"(10.5, 26.277]",3,3,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1.0444997682000856,-0.1296767883480502
8.0,8.75,2,238,0,1,C.A. 31921,"(7.896, 10.5]",2,6,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,-1.6222002687516646,-0.4434378788926215
19.0,10.5,0,239,0,0,28665,"(7.896, 10.5]",2,3,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.807375257460852,-0.31424213572720977
33.0,12.275,0,240,0,0,SCO/W 1585,"(10.5, 26.277]",3,31,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.22967475690927303,-0.18320073908800644
21.482367730880252,7.2271,0,241,1,0,2665,"(-0.001, 7.229]",4,3,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,-0.623493865247902,-0.5558677059021103
22.56197146958305,7.75,0,242,1,1,367230,"(7.229, 7.896]",0,3,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,-0.5435222171953465,-0.5172640178442853
29.0,10.5,0,243,0,0,W./C. 14263,"(7.896, 10.5]",2,15,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.06662524719647697,-0.31424213572720977
22.0,7.125,0,244,0,0,STON/O 2. 3101275,"(-0.001, 7.229]",4,18,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.5851502543815394,-0.5634053546890752
30.0,7.225,0,245,0,0,2694,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0.007449753829960531,-0.5560227407939088
44.0,30.0,0,246,2,0,19928,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1.0444997682000856,1.125367573830235
25.0,7.775,0,247,0,0,347071,"(7.229, 7.896]",0,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,-0.36292525130222697,-0.5154183643704937
24.0,7.25,2,248,0,1,250649,"(7.229, 7.896]",0,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.43700025232866446,-0.5541770873201172
37.0,26.2771,1,249,1,1,11751,"(10.5, 26.277]",3,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.525974761015023,0.8505202411270857
54.0,13.0,0,250,1,0,244252,"(10.5, 26.277]",3,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1.7852497784644605,-0.1296767883480502
30.47163685570432,7.25,0,251,0,0,362316,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.04238625440036366,-0.5541770873201172
29.0,5.23125,1,252,1,0,347054,"(-0.001, 7.229]",4,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,-0.06662524719647697,-0.7032136053287885
62.0,26.55,0,253,0,0,113514,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,2.3778497866759607,0.8706673944469947
30.0,8.05,0,254,1,0,A/5. 3336,"(7.896, 10.5]",2,5,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.007449753829960531,-0.4951161761587861
41.0,6.7375,2,255,0,0,370129,"(-0.001, 7.229]",4,3,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.822274765120773,-0.592012983532845
29.0,5.081933333333333,2,256,0,1,2650,"(-0.001, 7.229]",4,3,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,-0.06662524719647697,-0.7142370783099211
48.92563333333333,39.6,0,257,0,1,PC 17585,"(26.277, 128.082]",1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1.4093660624226068,1.834098507766208
30.0,28.833333333333332,0,258,0,1,110152,"(26.277, 128.082]",1,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.007449753829960531,1.039237078386627
35.0,128.0823,0,259,0,1,PC 17755,"(26.277, 128.082]",1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.37782475896214807,8.366405082329013
50.0,13.0,1,260,0,1,230433,"(10.5, 26.277]",3,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1.4889497743587106,-0.1296767883480502
35.312929288256186,7.75,0,261,0,0,384461,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0.40100499631092734,-0.5172640178442853
3.0,4.483928571428572,2,262,4,1,347077,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,-1.992575273883852,-0.7583854609560586
52.0,26.55,1,263,1,0,110413,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1.6370997764115855,0.8706673944469947
40.0,0.0,0,264,0,0,112059,"(-0.001, 7.229]",4,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.7481997640943355,-1.0894165947196799
35.312929288256186,7.75,0,265,0,0,382649,"(7.229, 7.896]",0,3,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0.40100499631092734,-0.5172640178442853
36.0,10.5,0,266,0,0,C.A. 17248,"(7.896, 10.5]",2,6,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.45189975998858556,-0.31424213572720977
16.0,5.669642857142857,1,267,4,0,3101295,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-1.0296002605401644,-0.6708487533419432
25.0,7.775,0,268,1,1,347083,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.36292525130222697,-0.5154183643704937
58.0,51.15416666666667,1,269,0,1,PC 17582,"(26.277, 128.082]",1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2.0815497825702107,2.6870980215702236
35.0,33.908325,0,270,0,1,PC 17760,"(26.277, 128.082]",1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.37782475896214807,1.4139041183484964
33.183209523809516,15.5,0,271,0,0,113798,"(10.5, 26.277]",3,3,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.24324600257351608,0.054888559031109375
25.0,0.0,0,272,0,1,LINE,"(-0.001, 7.229]",4,27,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.36292525130222697,-1.0894165947196799
41.0,9.75,1,273,0,1,250644,"(7.896, 10.5]",2,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.822274765120773,-0.36961173994095764
37.0,29.7,1,274,0,0,PC 17596,"(26.277, 128.082]",1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0.525974761015023,1.1032197321447357
22.32904546783625,7.75,0,275,0,1,370375,"(7.229, 7.896]",0,3,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,-0.5607762110138248,-0.5172640178442853
63.0,25.986099999999997,0,276,1,1,13502,"(10.5, 26.277]",3,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,2.451924787702398,0.8290368346921512
45.0,7.75,0,277,0,0,347073,"(7.229, 7.896]",0,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1.118574769226523,-0.5172640178442853
40.15747550505053,0.0,0,278,0,0,239853,"(-0.001, 7.229]",4,3,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.7598647622925921,-1.0894165947196799
7.0,4.854166666666667,1,279,4,0,382652,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,-1.696275269778102,-0.7310522118918118
35.0,6.75,1,280,1,1,C.A. 2673,"(-0.001, 7.229]",4,6,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.37782475896214807,-0.5910901567959491
65.0,7.75,0,281,0,0,336439,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,2.600074789755273,-0.5172640178442853
28.0,7.8542,0,282,0,0,347464,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.14070024822291446,-0.5095713341655219
16.0,9.5,0,283,0,0,345778,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-1.0296002605401644,-0.3880682746788736
19.0,8.05,0,284,0,1,A/5. 10482,"(7.896, 10.5]",2,5,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.807375257460852,-0.4951161761587861
44.488603019202976,26.0,0,285,0,0,113056,"(10.5, 26.277]",3,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1.0806930373490664,0.8300630180235796
33.0,8.6625,0,286,0,0,349239,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0.22967475690927303,-0.4498976660508921
30.0,9.5,0,287,0,1,345774,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.007449753829960531,-0.3880682746788736
22.0,7.8958,0,288,0,0,349206,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.5851502543815394,-0.5065001667851327
42.0,13.0,0,289,0,1,237798,"(10.5, 26.277]",3,3,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.8963497661472105,-0.1296767883480502
22.0,7.75,0,290,0,1,370373,"(7.229, 7.896]",0,3,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,-0.5851502543815394,-0.5172640178442853
26.0,26.28333333333333,0,291,0,1,19877,"(26.277, 128.082]",1,3,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,-0.2888502502757895,0.8509804240598842
19.0,45.5396,0,292,1,1,11967,"(26.277, 128.082]",1,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,-0.807375257460852,2.2725962426835102
36.0,12.875,0,293,0,0,SC/Paris 2163,"(10.5, 26.277]",3,8,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0.45189975998858556,-0.13890505571700817
24.0,8.85,0,294,0,0,349236,"(7.896, 10.5]",2,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,-0.43700025232866446,-0.4360552649974551
24.0,7.8958,0,295,0,0,349233,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.43700025232866446,-0.5065001667851327
38.93372142857145,27.7208,0,296,0,0,PC 17612,"(26.277, 128.082]",1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.6692151778212976,0.9571030379316028
23.5,7.2292,0,297,0,0,2693,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,-0.4740377528418832,-0.5557126710103119
2.0,25.258333333333336,2,298,1,0,113781,"(10.5, 26.277]",3,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-2.0666502749102897,0.7753086316344291
37.17144837662337,30.5,0,299,0,1,19988,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.53867479968938,1.1622806433060668
50.0,82.50693333333334,1,300,0,1,PC 17558,"(26.277, 128.082]",1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1.4889497743587106,5.001751730022651
22.32904546783625,7.75,0,301,0,1,9234,"(7.229, 7.896]",0,3,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,-0.5607762110138248,-0.5172640178442853
23.228581348446877,7.75,0,302,2,1,367226,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,-0.4941430897342751,-0.5172640178442853
19.0,0.0,0,303,0,0,LINE,"(-0.001, 7.229]",4,27,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.807375257460852,-1.0894165947196799
36.309481994010035,12.35,0,304,0,1,226593,"(10.5, 26.277]",3,3,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.4748246390125428,-0.17766377866663172
30.037529346372295,8.05,0,305,0,0,A/5 2466,"(7.896, 10.5]",2,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.010229740201009844,-0.4951161761587861
0.92,25.258333333333336,2,306,1,1,113781,"(10.5, 26.277]",3,3,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,-2.146651276018842,0.7753086316344291
